data_object,initial_completeness,technique_completeness,ml_algorithm,final_ml_value
default of credit card clients_x20,0.1010875,impute_linear_regression,RandomForest,0.7994804727467036
default of credit card clients_x20,0.1490125,impute_random,DecisionTree,0.7989314678137864
default of credit card clients_x20,0.1490125,impute_median,KNN,0.7925898192410281
default of credit card clients_x20,0.1490125,impute_linear_regression,LogisticRegression,0.7681991302963
default of credit card clients_x20,0.1490125,impute_random_forest,RandomForest,0.799708831695758
default of credit card clients_x20,0.1989625,impute_random,DecisionTree,0.7989362500758961
default of credit card clients_x20,0.1989625,impute_cmeans,LogisticRegression,0.7683261050716689
default of credit card clients_x20,0.1989625,impute_mean,RandomForest,0.7996156877458536
default of credit card clients_x20,0.2490625,impute_linear_regression,DecisionTree,0.7988801120403687
default of credit card clients_x20,0.2490625,impute_cmeans,LogisticRegression,0.7682845719927687
default of credit card clients_x20,0.2490625,impute_random,RandomForest,0.799886949641745
default of credit card clients_x20,0.2994874999999999,impute_median,DecisionTree,0.7991061920902829
default of credit card clients_x20,0.2994874999999999,impute_mice,LogisticRegression,0.7681904986578372
default of credit card clients_x20,0.2994874999999999,impute_cmeans,RandomForest,0.7995570719689623
default of credit card clients_x20,0.3497875,impute_knn,AdaBoost,0.7931568741744747
default of credit card clients_x20,0.3497875,impute_random_forest,DecisionTree,0.7989256176687478
default of credit card clients_x20,0.3497875,impute_random_forest,LogisticRegression,0.7680304827664941
default of credit card clients_x20,0.3497875,impute_standard,RandomForest,0.7994565675218035
default of credit card clients_x20,0.3995875,impute_random,AdaBoost,0.7928619708136513
default of credit card clients_x20,0.3995875,impute_random,DecisionTree,0.798955593424005
default of credit card clients_x20,0.3995875,impute_mean,LogisticRegression,0.7681755416612549
default of credit card clients_x20,0.3995875,impute_cmeans,RandomForest,0.7998771861511109
default of credit card clients_x20,0.45005,impute_standard,DecisionTree,0.7994173035278326
default of credit card clients_x20,0.45005,impute_linear_regression,LogisticRegression,0.7682827962597791
default of credit card clients_x20,0.45005,impute_mice,RandomForest,0.7996741691961247
default of credit card clients_x20,0.4994125,impute_standard,DecisionTree,0.799114406445558
default of credit card clients_x20,0.4994125,impute_linear_regression,LogisticRegression,0.7682185614000008
default of credit card clients_x20,0.4994125,impute_knn,RandomForest,0.7991827291060454
default of credit card clients_x21,0.0500375,impute_mice,AdaBoost,0.793154623841489
default of credit card clients_x21,0.0500375,impute_random_forest,DecisionTree,0.7999092589310066
default of credit card clients_x21,0.0500375,impute_linear_regression,KNN,0.7927618499949413
default of credit card clients_x21,0.0500375,impute_cmeans,LogisticRegression,0.7682290388276214
default of credit card clients_x21,0.0500375,impute_linear_regression,RandomForest,0.799817654408768
default of credit card clients_x21,0.1006125,impute_random_forest,AdaBoost,0.7932920803343358
default of credit card clients_x21,0.1006125,impute_median,DecisionTree,0.799669306866821
default of credit card clients_x21,0.1006125,impute_random_forest,KNN,0.7931829121734316
default of credit card clients_x21,0.1006125,impute_knn,LogisticRegression,0.7681850048162311
default of credit card clients_x21,0.1006125,impute_mean,RandomForest,0.7995069619176319
default of credit card clients_x21,0.1495749999999999,impute_median,AdaBoost,0.7933082708677102
default of credit card clients_x21,0.1495749999999999,impute_random_forest,DecisionTree,0.7996592649040217
default of credit card clients_x21,0.1495749999999999,impute_random,KNN,0.7929869967638132
default of credit card clients_x21,0.1495749999999999,impute_linear_regression,LogisticRegression,0.7682078889114154
default of credit card clients_x21,0.1495749999999999,impute_linear_regression,RandomForest,0.7998271305774795
default of credit card clients_x21,0.19915,impute_mean,AdaBoost,0.7930490723739627
default of credit card clients_x21,0.19915,impute_linear_regression,DecisionTree,0.7995884896220745
default of credit card clients_x21,0.19915,impute_mean,KNN,0.7932713652948593
default of credit card clients_x21,0.19915,impute_median,LogisticRegression,0.768284450131195
default of credit card clients_x21,0.19915,impute_linear_regression,RandomForest,0.7998153622425239
default of credit card clients_x21,0.2487,impute_median,AdaBoost,0.7935634163206882
default of credit card clients_x21,0.2487,impute_mean,DecisionTree,0.7997262985292981
default of credit card clients_x21,0.2487,impute_random,KNN,0.7927557177683553
default of credit card clients_x21,0.2487,impute_standard,LogisticRegression,0.7683666284940618
default of credit card clients_x21,0.2487,impute_random,RandomForest,0.799658351205436
default of credit card clients_x21,0.3005124999999999,impute_median,DecisionTree,0.7996173551693783
default of credit card clients_x21,0.3005124999999999,impute_cmeans,KNN,0.7929411000139315
default of credit card clients_x21,0.3005124999999999,impute_knn,LogisticRegression,0.7681333494087375
default of credit card clients_x21,0.3005124999999999,impute_mean,RandomForest,0.7997159462382725
default of credit card clients_x21,0.3517875,impute_random_forest,AdaBoost,0.7936503358374114
default of credit card clients_x21,0.3517875,impute_standard,DecisionTree,0.7998342145715648
default of credit card clients_x21,0.3517875,impute_linear_regression,KNN,0.7928965426951637
default of credit card clients_x21,0.3517875,impute_random,LogisticRegression,0.7684912255291505
default of credit card clients_x21,0.3517875,impute_mice,RandomForest,0.7998551041887303
default of credit card clients_x21,0.4007374999999999,impute_knn,AdaBoost,0.7937705127685186
default of credit card clients_x21,0.4007374999999999,impute_random,DecisionTree,0.7994820736436505
default of credit card clients_x21,0.4007374999999999,impute_random,LogisticRegression,0.7684177799178306
default of credit card clients_x21,0.4007374999999999,impute_knn,RandomForest,0.7995796922316333
default of credit card clients_x21,0.4524249999999999,impute_linear_regression,AdaBoost,0.793669459710932
default of credit card clients_x21,0.4524249999999999,impute_standard,DecisionTree,0.7995991212142136
default of credit card clients_x21,0.4524249999999999,impute_median,LogisticRegression,0.768508940270591
default of credit card clients_x21,0.4524249999999999,impute_cmeans,RandomForest,0.7994700057274469
default of credit card clients_x21,0.50005,impute_random,DecisionTree,0.7997377838623025
default of credit card clients_x21,0.50005,impute_random,KNN,0.7931173270623171
default of credit card clients_x21,0.50005,impute_random_forest,LogisticRegression,0.7681359739786677
default of credit card clients_x22,0.0489,impute_standard,AdaBoost,0.7938687237420315
default of credit card clients_x22,0.0489,impute_cmeans,DecisionTree,0.7995982297533629
default of credit card clients_x22,0.0489,impute_linear_regression,KNN,0.7927605168214471
default of credit card clients_x22,0.0489,impute_cmeans,LogisticRegression,0.7682015889894391
default of credit card clients_x22,0.0489,impute_cmeans,RandomForest,0.7995082463657288
default of credit card clients_x22,0.10025,impute_cmeans,DecisionTree,0.7994651979248645
default of credit card clients_x22,0.10025,impute_median,KNN,0.7928562409625026
default of credit card clients_x22,0.10025,impute_knn,LogisticRegression,0.768203118329021
default of credit card clients_x22,0.10025,impute_random_forest,RandomForest,0.7995099669766969
default of credit card clients_x22,0.1511375,impute_mice,AdaBoost,0.7935792196389343
default of credit card clients_x22,0.1511375,impute_mice,DecisionTree,0.799589953719109
default of credit card clients_x22,0.1511375,impute_median,KNN,0.7928527572012409
default of credit card clients_x22,0.1511375,impute_mean,LogisticRegression,0.7682027427845328
default of credit card clients_x22,0.1511375,impute_median,RandomForest,0.7999387054336711
default of credit card clients_x22,0.200275,impute_linear_regression,DecisionTree,0.7988242936068386
default of credit card clients_x22,0.200275,impute_median,KNN,0.7926717291014375
default of credit card clients_x22,0.200275,impute_cmeans,LogisticRegression,0.7682252007039551
default of credit card clients_x22,0.200275,impute_mice,RandomForest,0.7996935406806047
default of credit card clients_x22,0.2490875,impute_random_forest,AdaBoost,0.7936757366059737
default of credit card clients_x22,0.2490875,impute_median,DecisionTree,0.799634159412012
default of credit card clients_x22,0.2490875,impute_random_forest,KNN,0.7928481387700214
default of credit card clients_x22,0.2490875,impute_random_forest,LogisticRegression,0.7681812589816793
default of credit card clients_x22,0.2490875,impute_mean,RandomForest,0.7996817852366372
default of credit card clients_x22,0.300475,impute_knn,DecisionTree,0.7994772113843407
default of credit card clients_x22,0.300475,impute_mean,KNN,0.7928760660825598
default of credit card clients_x22,0.300475,impute_knn,LogisticRegression,0.7680779819838857
default of credit card clients_x22,0.300475,impute_mice,RandomForest,0.7997904571469578
default of credit card clients_x22,0.350625,impute_knn,DecisionTree,0.7997993057134277
default of credit card clients_x22,0.350625,impute_random_forest,LogisticRegression,0.7681057820056099
default of credit card clients_x22,0.350625,impute_mean,RandomForest,0.7999219091298887
default of credit card clients_x22,0.3997499999999999,impute_random,DecisionTree,0.7996039153293983
default of credit card clients_x22,0.3997499999999999,impute_linear_regression,KNN,0.793225806692566
default of credit card clients_x22,0.3997499999999999,impute_knn,LogisticRegression,0.7681234206258439
default of credit card clients_x22,0.3997499999999999,impute_standard,RandomForest,0.7997674221928854
default of credit card clients_x22,0.450075,impute_random_forest,AdaBoost,0.7933593403035352
default of credit card clients_x22,0.450075,impute_standard,DecisionTree,0.799430646433573
default of credit card clients_x22,0.450075,impute_knn,LogisticRegression,0.7681162211628553
default of credit card clients_x22,0.450075,impute_random,RandomForest,0.799718319824028
default of credit card clients_x22,0.4992875,impute_mean,DecisionTree,0.7999602055118393
default of credit card clients_x22,0.4992875,impute_random,KNN,0.7923525627948247
default of credit card clients_x22,0.4992875,impute_mean,LogisticRegression,0.768197538063189
default of credit card clients_x22,0.4992875,impute_median,RandomForest,0.799804212452099
default of credit card clients_x7,0.0494375,impute_mice,DecisionTree,0.7989063109120522
default of credit card clients_x7,0.0494375,impute_mean,KNN,0.7919985958187724
default of credit card clients_x7,0.0494375,impute_linear_regression,LogisticRegression,0.7682592988778132
default of credit card clients_x7,0.0494375,impute_mice,RandomForest,0.7993051325029342
default of credit card clients_x7,0.0990875,impute_random,KNN,0.7921296836301739
default of credit card clients_x7,0.0990875,impute_mice,LogisticRegression,0.7682957652631217
default of credit card clients_x7,0.0990875,impute_standard,RandomForest,0.799277810698482
default of credit card clients_x7,0.1503125,impute_random_forest,KNN,0.7924954587726336
default of credit card clients_x7,0.1503125,impute_median,LogisticRegression,0.7686455073916183
default of credit card clients_x7,0.1503125,impute_knn,RandomForest,0.7997051041640906
default of credit card clients_x7,0.2013749999999999,impute_random,KNN,0.7922415960485024
default of credit card clients_x7,0.2013749999999999,impute_random,LogisticRegression,0.768929400670814
default of credit card clients_x7,0.2013749999999999,impute_mice,RandomForest,0.7996769907968877
default of credit card clients_x7,0.25085,impute_random_forest,LogisticRegression,0.7681948165977385
default of credit card clients_x7,0.25085,impute_random_forest,RandomForest,0.7999746545146714
default of credit card clients_x7,0.298875,impute_mean,RandomForest,0.7990752944239682
default of credit card clients_x7,0.3490375,impute_mean,RandomForest,0.7994951813306863
default of credit card clients_x7,0.4014375,impute_mean,KNN,0.7924398558655611
default of credit card clients_x7,0.4014375,impute_mice,RandomForest,0.799726073141356
default of credit card clients_x7,0.4498625,impute_mice,RandomForest,0.7994223270724428
default of credit card clients_x7,0.5010625,impute_linear_regression,RandomForest,0.7994117641402945
default of credit card clients_x8,0.0500125,impute_knn,DecisionTree,0.7995515936922922
default of credit card clients_x8,0.0500125,impute_median,KNN,0.7924821962611615
default of credit card clients_x8,0.0500125,impute_mean,LogisticRegression,0.768434796946435
default of credit card clients_x8,0.0500125,impute_mice,RandomForest,0.7995359569818309
default of credit card clients_x8,0.098675,impute_knn,DecisionTree,0.8000276357898028
default of credit card clients_x8,0.098675,impute_mice,KNN,0.7925091966000493
default of credit card clients_x8,0.098675,impute_random,LogisticRegression,0.7685292140055152
default of credit card clients_x8,0.098675,impute_random_forest,RandomForest,0.7996105577398713
default of credit card clients_x8,0.1504625,impute_median,DecisionTree,0.7995049164702974
default of credit card clients_x8,0.1504625,impute_median,KNN,0.792526630029321
default of credit card clients_x8,0.1504625,impute_random,LogisticRegression,0.7685792699728581
default of credit card clients_x8,0.1504625,impute_random,RandomForest,0.7994377372285222
default of credit card clients_x8,0.1998375,impute_mice,KNN,0.7927032116678766
default of credit card clients_x8,0.1998375,impute_mean,LogisticRegression,0.7684746417491016
default of credit card clients_x8,0.1998375,impute_knn,RandomForest,0.7996075017873664
default of credit card clients_x8,0.249025,impute_random,DecisionTree,0.7993252645308137
default of credit card clients_x8,0.249025,impute_standard,KNN,0.7927705506949231
default of credit card clients_x8,0.249025,impute_cmeans,LogisticRegression,0.7684173142774151
default of credit card clients_x8,0.249025,impute_mean,RandomForest,0.7996053063203692
default of credit card clients_x8,0.300725,impute_knn,KNN,0.7926524158291246
default of credit card clients_x8,0.300725,impute_random,LogisticRegression,0.7686146605519634
default of credit card clients_x8,0.300725,impute_median,RandomForest,0.7995905800892246
default of credit card clients_x8,0.3487499999999999,impute_median,DecisionTree,0.7992320905453785
default of credit card clients_x8,0.3487499999999999,impute_cmeans,LogisticRegression,0.7683421855452234
default of credit card clients_x8,0.3487499999999999,impute_linear_regression,RandomForest,0.7995507375237165
default of credit card clients_x8,0.3982624999999999,impute_standard,LogisticRegression,0.7687485750420024
default of credit card clients_x8,0.3982624999999999,impute_cmeans,RandomForest,0.7997743207457103
default of credit card clients_x8,0.4510125,impute_knn,LogisticRegression,0.7686041517986936
default of credit card clients_x8,0.4510125,impute_median,RandomForest,0.7996253066444798
default of credit card clients_x8,0.5005249999999999,impute_cmeans,LogisticRegression,0.7682632046246538
default of credit card clients_x8,0.5005249999999999,impute_standard,RandomForest,0.7995478771277407
default of credit card clients_x9,0.0500375,impute_cmeans,AdaBoost,0.7930112002114912
default of credit card clients_x9,0.0500375,impute_knn,DecisionTree,0.7994164519360519
default of credit card clients_x9,0.0500375,impute_cmeans,KNN,0.7926427012799553
default of credit card clients_x9,0.0500375,impute_knn,LogisticRegression,0.7681318502810981
default of credit card clients_x9,0.0500375,impute_mean,RandomForest,0.7996880254023202
default of credit card clients_x9,0.0997,impute_median,DecisionTree,0.7994017216276798
default of credit card clients_x9,0.0997,impute_linear_regression,KNN,0.7927423165924584
default of credit card clients_x9,0.0997,impute_random,LogisticRegression,0.7680643372486402
default of credit card clients_x9,0.0997,impute_linear_regression,RandomForest,0.7997206046048337
default of credit card clients_x9,0.150175,impute_cmeans,AdaBoost,0.7937127165289412
default of credit card clients_x9,0.150175,impute_mice,DecisionTree,0.799182001802937
default of credit card clients_x9,0.150175,impute_median,KNN,0.7930505345859035
default of credit card clients_x9,0.150175,impute_mean,LogisticRegression,0.7680518437683783
default of credit card clients_x9,0.150175,impute_knn,RandomForest,0.7996469602670166
default of credit card clients_x9,0.1997374999999999,impute_knn,DecisionTree,0.7993866367696107
default of credit card clients_x9,0.1997374999999999,impute_standard,KNN,0.7925602840719131
default of credit card clients_x9,0.1997374999999999,impute_mean,LogisticRegression,0.7680641607886518
default of credit card clients_x9,0.1997374999999999,impute_standard,RandomForest,0.7996877299907896
default of credit card clients_x9,0.2486749999999999,impute_median,DecisionTree,0.7994439104142115
default of credit card clients_x9,0.2486749999999999,impute_random,KNN,0.792242176695713
default of credit card clients_x9,0.2486749999999999,impute_mean,LogisticRegression,0.7680173382811117
default of credit card clients_x9,0.2486749999999999,impute_mean,RandomForest,0.7996668406942653
default of credit card clients_x9,0.2987625,impute_standard,LogisticRegression,0.7681696953960019
default of credit card clients_x9,0.2987625,impute_random_forest,RandomForest,0.7996853004863522
default of credit card clients_x9,0.35,impute_knn,AdaBoost,0.7934962632114643
default of credit card clients_x9,0.35,impute_knn,DecisionTree,0.7994386361830134
default of credit card clients_x9,0.35,impute_mice,LogisticRegression,0.768021726066379
default of credit card clients_x9,0.35,impute_random_forest,RandomForest,0.7996895938286284
default of credit card clients_x9,0.3990125,impute_mice,AdaBoost,0.7945049348000978
default of credit card clients_x9,0.3990125,impute_linear_regression,DecisionTree,0.7992345851845968
default of credit card clients_x9,0.3990125,impute_standard,LogisticRegression,0.7683042208362362
default of credit card clients_x9,0.3990125,impute_random_forest,RandomForest,0.7997260987443713
default of credit card clients_x9,0.4495125,impute_mice,AdaBoost,0.7940388439522178
default of credit card clients_x9,0.4495125,impute_random,DecisionTree,0.7993026225991628
default of credit card clients_x9,0.4495125,impute_median,LogisticRegression,0.7680168071121228
default of credit card clients_x9,0.4495125,impute_knn,RandomForest,0.799795182924446
default of credit card clients_x9,0.5007625,impute_mice,DecisionTree,0.7992670588073597
default of credit card clients_x9,0.5007625,impute_mice,LogisticRegression,0.7681453033563349
default of credit card clients_x9,0.5007625,impute_random,RandomForest,0.799878475703349
electricity-normalized_nswdemand,0.0502249999999999,impute_knn,AdaBoost,0.8119858039074892
electricity-normalized_nswdemand,0.0502249999999999,impute_median,LogisticRegression,0.7544717159869353
electricity-normalized_nswdemand,0.100175,impute_cmeans,AdaBoost,0.8119039957083619
electricity-normalized_nswdemand,0.200125,impute_median,AdaBoost,0.8113306341683911
electricity-normalized_vicdemand,0.0502125,impute_linear_regression,AdaBoost,0.8116435126791286
electricity-normalized_vicdemand,0.0502125,impute_median,LogisticRegression,0.7546385022919655
electricity-normalized_vicdemand,0.1000875,impute_linear_regression,LogisticRegression,0.7546269687962164
electricity-normalized_vicdemand,0.1503375,impute_standard,LogisticRegression,0.7546476388792814
electricity-normalized_vicdemand,0.1995124999999999,impute_mice,AdaBoost,0.8116965834049656
electricity-normalized_vicdemand,0.1995124999999999,impute_random_forest,LogisticRegression,0.7546048212420948
electricity-normalized_vicdemand,0.2492125,impute_cmeans,LogisticRegression,0.754675148190656
electricity-normalized_vicdemand,0.29995,impute_random,LogisticRegression,0.7547624976886865
electricity-normalized_vicdemand,0.3494249999999999,impute_linear_regression,LogisticRegression,0.754637456862794
electricity-normalized_vicdemand,0.399525,impute_mice,LogisticRegression,0.7546474233160028
electricity-normalized_vicdemand,0.4503375,impute_random_forest,LogisticRegression,0.7545845523513524
electricity-normalized_vicdemand,0.5008,impute_linear_regression,AdaBoost,0.8112441715874108
electricity-normalized_vicdemand,0.5008,impute_mice,LogisticRegression,0.7546683490961016
fried_X6,0.050675,impute_linear_regression,AdaBoost,0.8941031838867128
fried_X6,0.050675,impute_random,DecisionTree,0.8769876808896253
fried_X6,0.050675,impute_cmeans,KNN,0.877921395320196
fried_X6,0.050675,impute_mice,LogisticRegression,0.8343898190293643
fried_X6,0.050675,impute_cmeans,RandomForest,0.9157509676546358
fried_X6,0.100875,impute_mean,AdaBoost,0.8941594518999648
fried_X6,0.100875,impute_random_forest,DecisionTree,0.8766859705105613
fried_X6,0.100875,impute_mice,KNN,0.8775182526559587
fried_X6,0.100875,impute_random,LogisticRegression,0.834420479608849
fried_X6,0.100875,impute_median,RandomForest,0.9156333956988328
fried_X6,0.15095,impute_random_forest,AdaBoost,0.8941670922071285
fried_X6,0.15095,impute_linear_regression,DecisionTree,0.8766580750941163
fried_X6,0.15095,impute_median,KNN,0.8778331210713207
fried_X6,0.15095,impute_knn,LogisticRegression,0.8344843464962162
fried_X6,0.15095,impute_mice,RandomForest,0.9157921129662576
fried_X6,0.1996875,impute_mean,AdaBoost,0.8942284578083812
fried_X6,0.1996875,impute_median,DecisionTree,0.8767447800740892
fried_X6,0.1996875,impute_standard,KNN,0.8784393162785353
fried_X6,0.1996875,impute_random,LogisticRegression,0.8344588098173132
fried_X6,0.1996875,impute_random_forest,RandomForest,0.9154624828046144
fried_X6,0.2500875,impute_mean,AdaBoost,0.8941466976763467
fried_X6,0.2500875,impute_mice,DecisionTree,0.8768443877188693
fried_X6,0.2500875,impute_random_forest,KNN,0.8780972106930115
fried_X6,0.2500875,impute_random_forest,LogisticRegression,0.8344051595406512
fried_X6,0.2500875,impute_standard,RandomForest,0.9157844013828343
fried_X6,0.3000124999999999,impute_mice,AdaBoost,0.894271888237388
fried_X6,0.3000124999999999,impute_random_forest,DecisionTree,0.8766527787332894
fried_X6,0.3000124999999999,impute_linear_regression,LogisticRegression,0.8344996706539145
fried_X6,0.3500125,impute_median,AdaBoost,0.8943152815428641
fried_X6,0.3500125,impute_median,DecisionTree,0.8767269997102793
fried_X6,0.3500125,impute_standard,KNN,0.8785096457678618
fried_X6,0.3500125,impute_knn,LogisticRegression,0.8344690999772073
fried_X6,0.3996499999999999,impute_random,AdaBoost,0.8943306780036202
fried_X6,0.3996499999999999,impute_random_forest,DecisionTree,0.8768162463421858
fried_X6,0.3996499999999999,impute_random_forest,LogisticRegression,0.8344690932171543
fried_X6,0.4501999999999999,impute_linear_regression,AdaBoost,0.8942591112454716
fried_X6,0.4501999999999999,impute_knn,DecisionTree,0.87642017477439
fried_X6,0.4501999999999999,impute_random,KNN,0.8779773917539911
fried_X6,0.4501999999999999,impute_mean,LogisticRegression,0.8344869795758519
fried_X6,0.5012374999999999,impute_knn,AdaBoost,0.8943101593550516
fried_X6,0.5012374999999999,impute_knn,DecisionTree,0.8763617133874196
fried_X6,0.5012374999999999,impute_median,KNN,0.8783179041968744
fried_X6,0.5012374999999999,impute_mean,LogisticRegression,0.8344639289879492
frogs_MFCCs_11,0.1008,impute_random_forest,RandomForest,0.9665375708201212
frogs_MFCCs_17,0.0497375,impute_mean,RandomForest,0.9666382805010652
frogs_MFCCs_17,0.2996499999999999,impute_cmeans,RandomForest,0.9658799316455344
frogs_MFCCs_20,0.0513,impute_knn,RandomForest,0.9669322378834154
frogs_MFCCs_20,0.1484749999999999,impute_mice,RandomForest,0.966385735514984
frogs_MFCCs_20,0.2007749999999999,impute_random_forest,RandomForest,0.9667153802339332
frogs_MFCCs_20,0.498725,impute_random,RandomForest,0.96589368193772
house_1stFlrSF,0.04765,impute_cmeans,LogisticRegression,0.8611549010886466
house_1stFlrSF,0.04765,impute_knn,SVC,0.8587956871711019
house_1stFlrSF,0.1013,impute_standard,LogisticRegression,0.8603439469687177
house_1stFlrSF,0.1447,impute_mice,LogisticRegression,0.8610108153821443
house_1stFlrSF,0.1447,impute_cmeans,SVC,0.858495435766393
house_1stFlrSF,0.19185,impute_random_forest,KNN,0.800567159354557
house_1stFlrSF,0.19185,impute_mice,LogisticRegression,0.8610108153821443
house_1stFlrSF,0.251,impute_random_forest,KNN,0.800567159354557
house_1stFlrSF,0.251,impute_standard,LogisticRegression,0.86159403530751
house_1stFlrSF,0.2921625,impute_mice,LogisticRegression,0.8610108153821443
house_1stFlrSF,0.3505375,impute_linear_regression,LogisticRegression,0.8610108153821443
house_1stFlrSF,0.492025,impute_median,SVC,0.8582218530804865
house_BedroomAbvGr,0.0529,impute_mice,AdaBoost,0.8585738269052698
house_BedroomAbvGr,0.0529,impute_mice,LogisticRegression,0.8612989867951488
house_BedroomAbvGr,0.1090375,impute_random,LogisticRegression,0.8608830079217709
house_BedroomAbvGr,0.1506874999999999,impute_standard,SVC,0.8583290751371943
house_BedroomAbvGr,0.1933625,impute_random_forest,LogisticRegression,0.8613030568491963
house_BedroomAbvGr,0.3535375,impute_mice,LogisticRegression,0.8610108153821443
house_BedroomAbvGr,0.438375,impute_mice,AdaBoost,0.8585738269052698
house_BsmtUnfSF,0.0443999999999999,impute_mean,KNN,0.8006785310398639
house_BsmtUnfSF,0.0443999999999999,impute_random_forest,LogisticRegression,0.8610108153821443
house_BsmtUnfSF,0.0443999999999999,impute_linear_regression,SVC,0.858976727923964
house_BsmtUnfSF,0.10255,impute_standard,LogisticRegression,0.8614777223234591
house_BsmtUnfSF,0.10255,impute_random_forest,SVC,0.8587306731980624
house_BsmtUnfSF,0.1442125,impute_mice,LogisticRegression,0.8610108153821443
house_BsmtUnfSF,0.19335,impute_mean,LogisticRegression,0.8611895509104546
house_BsmtUnfSF,0.2557375,impute_knn,LogisticRegression,0.860891398705568
house_BsmtUnfSF,0.34355,impute_median,SVC,0.858920884370505
house_BsmtUnfSF,0.3979374999999999,impute_mice,LogisticRegression,0.8610108153821443
house_BsmtUnfSF,0.5017375000000001,impute_cmeans,LogisticRegression,0.8604406053627224
house_FullBath,0.0519,impute_standard,KNN,0.8013089929575855
house_FullBath,0.0519,impute_knn,LogisticRegression,0.8604609888658888
house_FullBath,0.1058,impute_mean,LogisticRegression,0.8611549010886466
house_FullBath,0.1456875,impute_random,LogisticRegression,0.8607584856599069
house_FullBath,0.2015875,impute_standard,AdaBoost,0.858964649235676
house_FullBath,0.2582375,impute_mean,LogisticRegression,0.8614508928271847
house_FullBath,0.3009,impute_median,AdaBoost,0.8589646492356761
house_FullBath,0.3570375,impute_median,SVC,0.8589949850711706
house_FullBath,0.387725,impute_cmeans,SVC,0.8590918421407576
house_GarageArea,0.04465,impute_knn,LogisticRegression,0.8611549010886466
house_GarageArea,0.0953,impute_mice,SVC,0.8580509043351511
house_GarageArea,0.1606749999999999,impute_standard,SVC,0.8586351116324002
house_GarageArea,0.2003625,impute_random_forest,SVC,0.8582770835924498
house_GarageArea,0.266225,impute_linear_regression,AdaBoost,0.8589646492356761
house_GarageArea,0.3837375,impute_mean,SVC,0.8577825040017272
house_GarageCars,0.04665,impute_standard,AdaBoost,0.8581830045748637
house_GarageCars,0.04665,impute_random,KNN,0.800567159354557
house_GarageCars,0.04665,impute_random,LogisticRegression,0.8608026481211907
house_GarageCars,0.1043,impute_mice,KNN,0.800567159354557
house_GarageCars,0.1043,impute_mean,LogisticRegression,0.861013835473396
house_GarageCars,0.1491874999999999,impute_mice,LogisticRegression,0.8612989867951489
house_GarageCars,0.1491874999999999,impute_mice,SVC,0.8585018501636148
house_GarageCars,0.2605,impute_random,LogisticRegression,0.8605043312686447
house_GarageCars,0.310625,impute_knn,KNN,0.800567159354557
house_GarageCars,0.348325,impute_knn,KNN,0.800567159354557
house_GarageCars,0.4915125,impute_knn,KNN,0.800567159354557
house_GarageYrBlt,0.04765,impute_median,AdaBoost,0.8585738269052698
house_GarageYrBlt,0.04765,impute_random_forest,LogisticRegression,0.8610108153821443
house_GarageYrBlt,0.04765,impute_standard,SVC,0.8590535802803687
house_GarageYrBlt,0.10005,impute_random_forest,LogisticRegression,0.8611549010886466
house_GarageYrBlt,0.1619125,impute_linear_regression,AdaBoost,0.8584703354044323
house_GarageYrBlt,0.1619125,impute_median,LogisticRegression,0.8612989867951488
house_GarageYrBlt,0.2001,impute_mean,KNN,0.8004807004186395
house_GarageYrBlt,0.2001,impute_median,LogisticRegression,0.8612989867951488
house_GarageYrBlt,0.2529875,impute_standard,LogisticRegression,0.860393546347169
house_GarageYrBlt,0.3009,impute_random,KNN,0.8005977126220465
house_GarageYrBlt,0.3009,impute_standard,LogisticRegression,0.8607367173706701
house_GarageYrBlt,0.3009,impute_cmeans,SVC,0.8582951047951759
house_GarageYrBlt,0.4490999999999999,impute_cmeans,SVC,0.8583412913395652
house_GarageYrBlt,0.507225,impute_mice,AdaBoost,0.8593554715660822
house_GrLivArea,0.0536499999999999,impute_knn,KNN,0.800567159354557
house_GrLivArea,0.0536499999999999,impute_random_forest,LogisticRegression,0.8610108153821443
house_GrLivArea,0.0536499999999999,impute_median,SVC,0.8590093370409958
house_GrLivArea,0.10155,impute_knn,LogisticRegression,0.8614430725016513
house_GrLivArea,0.10155,impute_linear_regression,SVC,0.858976727923964
house_GrLivArea,0.1466874999999999,impute_random,KNN,0.8003021420287042
house_GrLivArea,0.1466874999999999,impute_standard,LogisticRegression,0.8618557575930985
house_GrLivArea,0.1466874999999999,impute_knn,SVC,0.858857309377046
house_GrLivArea,0.1991,impute_median,KNN,0.800567159354557
house_GrLivArea,0.1991,impute_mean,LogisticRegression,0.8614460925929031
house_GrLivArea,0.1991,impute_mice,SVC,0.858976727923964
house_GrLivArea,0.2525,impute_linear_regression,SVC,0.858976727923964
house_GrLivArea,0.28915,impute_median,KNN,0.8002100425746868
house_GrLivArea,0.3597875,impute_cmeans,AdaBoost,0.8589646492356761
house_GrLivArea,0.3597875,impute_median,KNN,0.800567159354557
house_GrLivArea,0.3597875,impute_linear_regression,LogisticRegression,0.8610108153821443
house_GrLivArea,0.3597875,impute_linear_regression,SVC,0.858976727923964
house_GrLivArea,0.4091875,impute_cmeans,SVC,0.8588732078283055
house_GrLivArea,0.456075,impute_median,AdaBoost,0.8589646492356761
house_GrLivArea,0.456075,impute_standard,SVC,0.8586801058016789
house_GrLivArea,0.4935125,impute_cmeans,SVC,0.858549590748875
house_KitchenAbvGr,0.0423999999999999,impute_random_forest,AdaBoost,0.8585738269052698
